biome,species_constant,species_name,national_dex,types
Forest,SPECIES_CARVANHA,Carvanha,NATIONAL_DEX_CARVANHA,WATER/DARK
Forest,SPECIES_CASCOON,Cascoon,NATIONAL_DEX_CASCOON,BUG
Forest,SPECIES_CASTFORM_NORMAL,Castform,NATIONAL_DEX_CASTFORM,NORMAL
Forest,SPECIES_CATERPIE,Caterpie,NATIONAL_DEX_CATERPIE,BUG
Forest,SPECIES_CENTISKORCH,Centiskorch,NATIONAL_DEX_CENTISKORCH,FIRE/BUG
Forest,SPECIES_CERULEDGE,Ceruledge,NATIONAL_DEX_CERULEDGE,FIRE/GHOST
Forest,SPECIES_CHANDELURE,Chandelure,NATIONAL_DEX_CHANDELURE,GHOST/FIRE
Forest,SPECIES_CHANSEY,Chansey,NATIONAL_DEX_CHANSEY,NORMAL
Forest,SPECIES_CHARIZARD,Charizard,NATIONAL_DEX_CHARIZARD,FIRE/FLYING
Forest,SPECIES_CHARJABUG,Charjabug,NATIONAL_DEX_CHARJABUG,BUG/ELECTRIC
Forest,SPECIES_CHATOT,Chatot,NATIONAL_DEX_CHATOT,NORMAL/FLYING
Forest,SPECIES_CHERRIM_OVERCAST,Cherrim,NATIONAL_DEX_CHERRIM,GRASS
Forest,SPECIES_CHERUBI,Cherubi,NATIONAL_DEX_CHERUBI,GRASS
Forest,SPECIES_CHESNAUGHT,Chesnaught,NATIONAL_DEX_CHESNAUGHT,GRASS/FIGHTING
Forest,SPECIES_CHESPIN,Chespin,NATIONAL_DEX_CHESPIN,GRASS
Forest,SPECIES_CHIKORITA,Chikorita,NATIONAL_DEX_CHIKORITA,GRASS
Forest,SPECIES_CHIMECHO,Chimecho,NATIONAL_DEX_CHIMECHO,PSYCHIC
Forest,SPECIES_CHINGLING,Chingling,NATIONAL_DEX_CHINGLING,PSYCHIC
Forest,SPECIES_CINCCINO,Cinccino,NATIONAL_DEX_CINCCINO,NORMAL
Forest,SPECIES_CLAYDOL,Claydol,NATIONAL_DEX_CLAYDOL,GROUND/PSYCHIC
Forest,SPECIES_CLEFABLE_MEGA,Clefable,NATIONAL_DEX_CLEFABLE,FAIRY/FLYING
Forest,SPECIES_CLEFAIRY,Clefairy,NATIONAL_DEX_CLEFAIRY,FAIRY
Forest,SPECIES_CLEFFA,Cleffa,NATIONAL_DEX_CLEFFA,FAIRY
Forest,SPECIES_CLODSIRE,Clodsire,NATIONAL_DEX_CLODSIRE,POISON/GROUND
Forest,SPECIES_COFAGRIGUS,Cofagrigus,NATIONAL_DEX_COFAGRIGUS,GHOST
Forest,SPECIES_COMBEE,Combee,NATIONAL_DEX_COMBEE,BUG/FLYING
Forest,SPECIES_COMFEY,Comfey,NATIONAL_DEX_COMFEY,FAIRY
Forest,SPECIES_CORVIKNIGHT,Corviknight,NATIONAL_DEX_CORVIKNIGHT,FLYING/STEEL
Forest,SPECIES_CORVISQUIRE,Corvisquire,NATIONAL_DEX_CORVISQUIRE,FLYING
Forest,SPECIES_COTTONEE,Cottonee,NATIONAL_DEX_COTTONEE,GRASS
Forest,SPECIES_CRADILY,Cradily,NATIONAL_DEX_CRADILY,ROCK/GRASS
Forest,SPECIES_CRAMORANT,Cramorant,NATIONAL_DEX_CRAMORANT,FLYING/WATER
Forest,SPECIES_CRAWDAUNT,Crawdaunt,NATIONAL_DEX_CRAWDAUNT,WATER/DARK
Forest,SPECIES_CROAGUNK,Croagunk,NATIONAL_DEX_CROAGUNK,POISON/FIGHTING
Forest,SPECIES_CROBAT,Crobat,NATIONAL_DEX_CROBAT,POISON/FLYING
Forest,SPECIES_CRUSTLE,Crustle,NATIONAL_DEX_CRUSTLE,BUG/ROCK
Forest,SPECIES_CURSOLA,Cursola,NATIONAL_DEX_CURSOLA,GHOST
Forest,SPECIES_CUTIEFLY,Cutiefly,NATIONAL_DEX_CUTIEFLY,BUG/FAIRY
Forest,SPECIES_CYCLIZAR,Cyclizar,NATIONAL_DEX_CYCLIZAR,DRAGON/NORMAL
Forest,SPECIES_DACHSBUN,Dachsbun,NATIONAL_DEX_DACHSBUN,FAIRY
Forest,SPECIES_DARTRIX,Dartrix,NATIONAL_DEX_DARTRIX,GRASS/FLYING
Forest,SPECIES_DECIDUEYE,Decidueye,NATIONAL_DEX_DECIDUEYE,GRASS/GHOST
Forest,SPECIES_DEDENNE,Dedenne,NATIONAL_DEX_DEDENNE,ELECTRIC/FAIRY
Forest,SPECIES_DEERLING_SPRING,Deerling,NATIONAL_DEX_DEERLING,NORMAL/GRASS
Forest,SPECIES_DEINO,Deino,NATIONAL_DEX_DEINO,DARK/DRAGON
Forest,SPECIES_DELCATTY,Delcatty,NATIONAL_DEX_DELCATTY,NORMAL
Forest,SPECIES_DELIBIRD,Delibird,NATIONAL_DEX_DELIBIRD,ICE/FLYING
Forest,SPECIES_DELPHOX,Delphox,NATIONAL_DEX_DELPHOX,FIRE/PSYCHIC
Forest,SPECIES_DEWPIDER,Dewpider,NATIONAL_DEX_DEWPIDER,WATER/BUG
Forest,SPECIES_DHELMISE,Dhelmise,NATIONAL_DEX_DHELMISE,GHOST/GRASS
Forest,SPECIES_DIGGERSBY,Diggersby,NATIONAL_DEX_DIGGERSBY,NORMAL/GROUND
Forest,SPECIES_DIPPLIN,Dipplin,NATIONAL_DEX_DIPPLIN,GRASS/DRAGON
Forest,SPECIES_DITTO,Ditto,NATIONAL_DEX_DITTO,NORMAL
Forest,SPECIES_DODRIO,Dodrio,NATIONAL_DEX_DODRIO,NORMAL/FLYING
Forest,SPECIES_DODUO,Doduo,NATIONAL_DEX_DODUO,NORMAL/FLYING
Forest,SPECIES_DOLLIV,Dolliv,NATIONAL_DEX_DOLLIV,GRASS/NORMAL
Forest,SPECIES_DOTTLER,Dottler,NATIONAL_DEX_DOTTLER,BUG/PSYCHIC
Forest,SPECIES_DOUBLADE,Doublade,NATIONAL_DEX_DOUBLADE,STEEL/GHOST
Forest,SPECIES_DRAGALGE,Dragalge,NATIONAL_DEX_DRAGALGE,POISON/DRAGON
Forest,SPECIES_DRAGAPULT,Dragapult,NATIONAL_DEX_DRAGAPULT,DRAGON/GHOST
Forest,SPECIES_DRAGONITE,Dragonite,NATIONAL_DEX_DRAGONITE,DRAGON/FLYING
Forest,SPECIES_DRAKLOAK,Drakloak,NATIONAL_DEX_DRAKLOAK,DRAGON/GHOST
Forest,SPECIES_DRAMPA,Drampa,NATIONAL_DEX_DRAMPA,NORMAL/DRAGON
Forest,SPECIES_DRAPION,Drapion,NATIONAL_DEX_DRAPION,POISON/DARK
Forest,SPECIES_DREEPY,Dreepy,NATIONAL_DEX_DREEPY,DRAGON/GHOST
Forest,SPECIES_DRIFBLIM,Drifblim,NATIONAL_DEX_DRIFBLIM,GHOST/FLYING
Forest,SPECIES_DRIFLOON,Drifloon,NATIONAL_DEX_DRIFLOON,GHOST/FLYING
Forest,SPECIES_DROWZEE,Drowzee,NATIONAL_DEX_DROWZEE,PSYCHIC
Forest,SPECIES_DUBWOOL,Dubwool,NATIONAL_DEX_DUBWOOL,NORMAL
Forest,SPECIES_DUCKLETT,Ducklett,NATIONAL_DEX_DUCKLETT,WATER/FLYING
Forest,SPECIES_DUDUNSPARCE_TWO_SEGMENT,Dudunsparce,NATIONAL_DEX_DUDUNSPARCE,NORMAL
Forest,SPECIES_DUNSPARCE,Dunsparce,NATIONAL_DEX_DUNSPARCE,NORMAL
Forest,SPECIES_DUOSION,Duosion,NATIONAL_DEX_DUOSION,PSYCHIC
Forest,SPECIES_DURANT,Durant,NATIONAL_DEX_DURANT,BUG/STEEL
Forest,SPECIES_DUSCLOPS,Dusclops,NATIONAL_DEX_DUSCLOPS,GHOST
Forest,SPECIES_DUSKNOIR,Dusknoir,NATIONAL_DEX_DUSKNOIR,GHOST
Forest,SPECIES_DUSKULL,Duskull,NATIONAL_DEX_DUSKULL,GHOST
Forest,SPECIES_DUSTOX,Dustox,NATIONAL_DEX_DUSTOX,BUG/POISON
Forest,SPECIES_DWEBBLE,Dwebble,NATIONAL_DEX_DWEBBLE,BUG/ROCK
Forest,SPECIES_EEVEE,Eevee,NATIONAL_DEX_EEVEE,NORMAL
Forest,SPECIES_EKANS,Ekans,NATIONAL_DEX_EKANS,POISON
Forest,SPECIES_ELDEGOSS,Eldegoss,NATIONAL_DEX_ELDEGOSS,GRASS
Forest,SPECIES_ELGYEM,Elgyem,NATIONAL_DEX_ELGYEM,PSYCHIC
Forest,SPECIES_EMOLGA,Emolga,NATIONAL_DEX_EMOLGA,ELECTRIC/FLYING
Forest,SPECIES_ENAMORUS_INCARNATE,Enamorus,NATIONAL_DEX_ENAMORUS,FAIRY/FLYING
Forest,SPECIES_ESCAVALIER,Escavalier,NATIONAL_DEX_ESCAVALIER,BUG/STEEL
Forest,SPECIES_ESPATHRA,Espathra,NATIONAL_DEX_ESPATHRA,PSYCHIC
Forest,SPECIES_ESPEON,Espeon,NATIONAL_DEX_ESPEON,PSYCHIC
Forest,SPECIES_ESPURR,Espurr,NATIONAL_DEX_ESPURR,PSYCHIC
Forest,SPECIES_EXEGGCUTE,Exeggcute,NATIONAL_DEX_EXEGGCUTE,GRASS/PSYCHIC
Forest,SPECIES_EXEGGUTOR,Exeggutor,NATIONAL_DEX_EXEGGUTOR,GRASS/PSYCHIC
Forest,SPECIES_EXPLOUD,Exploud,NATIONAL_DEX_EXPLOUD,NORMAL
Forest,SPECIES_FARFETCHD,Farfetch'd,NATIONAL_DEX_FARFETCHD,NORMAL/FLYING
Forest,SPECIES_FARIGIRAF,Farigiraf,NATIONAL_DEX_FARIGIRAF,NORMAL/PSYCHIC
Forest,SPECIES_FEAROW,Fearow,NATIONAL_DEX_FEAROW,NORMAL/FLYING
Forest,SPECIES_FERROSEED,Ferroseed,NATIONAL_DEX_FERROSEED,GRASS/STEEL
Forest,SPECIES_FERROTHORN,Ferrothorn,NATIONAL_DEX_FERROTHORN,GRASS/STEEL
Forest,SPECIES_FEZANDIPITI,Fezandipiti,NATIONAL_DEX_FEZANDIPITI,POISON/FAIRY
Forest,SPECIES_FIDOUGH,Fidough,NATIONAL_DEX_FIDOUGH,FAIRY
Forest,SPECIES_FLABEBE,Flabébé,NATIONAL_DEX_FLABEBE,FAIRY
Forest,SPECIES_FLAMIGO,Flamigo,NATIONAL_DEX_FLAMIGO,FLYING/FIGHTING
Forest,SPECIES_FLAPPLE,Flapple,NATIONAL_DEX_FLAPPLE,GRASS/DRAGON
Forest,SPECIES_FLETCHINDER,Fletchinder,NATIONAL_DEX_FLETCHINDER,FIRE/FLYING
Forest,SPECIES_FLETCHLING,Fletchling,NATIONAL_DEX_FLETCHLING,NORMAL/FLYING
Forest,SPECIES_FLITTLE,Flittle,NATIONAL_DEX_FLITTLE,PSYCHIC
Forest,SPECIES_FLOETTE_MEGA,Floette,NATIONAL_DEX_FLOETTE,FAIRY
Forest,SPECIES_FLORAGATO,Floragato,NATIONAL_DEX_FLORAGATO,GRASS
Forest,SPECIES_FLORGES,Florges,NATIONAL_DEX_FLORGES,FAIRY
Forest,SPECIES_FOMANTIS,Fomantis,NATIONAL_DEX_FOMANTIS,GRASS
Forest,SPECIES_FOONGUS,Foongus,NATIONAL_DEX_FOONGUS,GRASS/POISON
Forest,SPECIES_FORRETRESS,Forretress,NATIONAL_DEX_FORRETRESS,BUG/STEEL
Forest,SPECIES_FRILLISH,Frillish,NATIONAL_DEX_FRILLISH,WATER/GHOST
Forest,SPECIES_FROSLASS,Froslass,NATIONAL_DEX_FROSLASS,ICE/GHOST
Forest,SPECIES_FROSMOTH,Frosmoth,NATIONAL_DEX_FROSMOTH,ICE/BUG
Forest,SPECIES_FURFROU,Furfrou,NATIONAL_DEX_FURFROU,NORMAL
Forest,SPECIES_FURRET,Furret,NATIONAL_DEX_FURRET,NORMAL
Forest,SPECIES_GALLADE,Gallade,NATIONAL_DEX_GALLADE,PSYCHIC/FIGHTING
Forest,SPECIES_GALVANTULA,Galvantula,NATIONAL_DEX_GALVANTULA,BUG/ELECTRIC
Forest,SPECIES_GARBODOR,Garbodor,NATIONAL_DEX_GARBODOR,POISON
Forest,SPECIES_GARDEVOIR,Gardevoir,NATIONAL_DEX_GARDEVOIR,PSYCHIC
Forest,SPECIES_GASTLY,Gastly,NATIONAL_DEX_GASTLY,GHOST/POISON
Forest,SPECIES_GENGAR,Gengar,NATIONAL_DEX_GENGAR,GHOST/POISON
Forest,SPECIES_GHOLDENGO,Gholdengo,NATIONAL_DEX_GHOLDENGO,STEEL/GHOST
Forest,SPECIES_GIMMIGHOUL_CHEST,Gimmighoul,NATIONAL_DEX_GIMMIGHOUL,GHOST
Forest,SPECIES_GIRAFARIG,Girafarig,NATIONAL_DEX_GIRAFARIG,NORMAL/PSYCHIC
Forest,SPECIES_GIRATINA_ALTERED,Giratina,NATIONAL_DEX_GIRATINA,GHOST/DRAGON
Forest,SPECIES_GLAMEOW,Glameow,NATIONAL_DEX_GLAMEOW,NORMAL
Forest,SPECIES_GLIGAR,Gligar,NATIONAL_DEX_GLIGAR,GROUND/FLYING
Forest,SPECIES_GLIMMET,Glimmet,NATIONAL_DEX_GLIMMET,ROCK/POISON
Forest,SPECIES_GLIMMORA,Glimmora,NATIONAL_DEX_GLIMMORA,ROCK/POISON
Forest,SPECIES_GLISCOR,Gliscor,NATIONAL_DEX_GLISCOR,GROUND/FLYING
Forest,SPECIES_GLOOM,Gloom,NATIONAL_DEX_GLOOM,GRASS/POISON
Forest,SPECIES_GOGOAT,Gogoat,NATIONAL_DEX_GOGOAT,GRASS
Forest,SPECIES_GOLBAT,Golbat,NATIONAL_DEX_GOLBAT,POISON/FLYING
Forest,SPECIES_GOLETT,Golett,NATIONAL_DEX_GOLETT,GROUND/GHOST
Forest,SPECIES_GOLISOPOD,Golisopod,NATIONAL_DEX_GOLISOPOD,BUG/WATER
Forest,SPECIES_GOLURK,Golurk,NATIONAL_DEX_GOLURK,GROUND/GHOST
Forest,SPECIES_GOSSIFLEUR,Gossifleur,NATIONAL_DEX_GOSSIFLEUR,GRASS
Forest,SPECIES_GOTHITA,Gothita,NATIONAL_DEX_GOTHITA,PSYCHIC
Forest,SPECIES_GOTHITELLE,Gothitelle,NATIONAL_DEX_GOTHITELLE,PSYCHIC
Forest,SPECIES_GOTHORITA,Gothorita,NATIONAL_DEX_GOTHORITA,PSYCHIC
Forest,SPECIES_GOURGEIST_AVERAGE,Gourgeist,NATIONAL_DEX_GOURGEIST,GHOST/GRASS
Forest,SPECIES_GRAFAIAI,Grafaiai,NATIONAL_DEX_GRAFAIAI,POISON/NORMAL
Forest,SPECIES_GRANBULL,Granbull,NATIONAL_DEX_GRANBULL,FAIRY
Forest,SPECIES_GREAVARD,Greavard,NATIONAL_DEX_GREAVARD,GHOST
Forest,SPECIES_GREEDENT,Greedent,NATIONAL_DEX_GREEDENT,NORMAL
Forest,SPECIES_GRENINJA,Greninja,NATIONAL_DEX_GRENINJA,WATER/DARK
Forest,SPECIES_GRIMER,Grimer,NATIONAL_DEX_GRIMER,POISON
Forest,SPECIES_GRIMMSNARL,Grimmsnarl,NATIONAL_DEX_GRIMMSNARL,DARK/FAIRY
Forest,SPECIES_GROOKEY,Grookey,NATIONAL_DEX_GROOKEY,GRASS
Forest,SPECIES_GROTLE,Grotle,NATIONAL_DEX_GROTLE,GRASS
Forest,SPECIES_GROVYLE,Grovyle,NATIONAL_DEX_GROVYLE,GRASS
Forest,SPECIES_GRUBBIN,Grubbin,NATIONAL_DEX_GRUBBIN,BUG
Forest,SPECIES_GRUMPIG,Grumpig,NATIONAL_DEX_GRUMPIG,PSYCHIC
Forest,SPECIES_GULPIN,Gulpin,NATIONAL_DEX_GULPIN,POISON
Forest,SPECIES_GUMSHOOS,Gumshoos,NATIONAL_DEX_GUMSHOOS,NORMAL
Forest,SPECIES_GYARADOS,Gyarados,NATIONAL_DEX_GYARADOS,WATER/FLYING
Forest,SPECIES_HAPPINY,Happiny,NATIONAL_DEX_HAPPINY,NORMAL
Forest,SPECIES_HATENNA,Hatenna,NATIONAL_DEX_HATENNA,PSYCHIC
Forest,SPECIES_HATTERENE,Hatterene,NATIONAL_DEX_HATTERENE,PSYCHIC/FAIRY
Forest,SPECIES_HATTREM,Hattrem,NATIONAL_DEX_HATTREM,PSYCHIC
Forest,SPECIES_HAUNTER,Haunter,NATIONAL_DEX_HAUNTER,GHOST/POISON
Forest,SPECIES_HAWLUCHA,Hawlucha,NATIONAL_DEX_HAWLUCHA,FIGHTING/FLYING
Forest,SPECIES_HELIOLISK,Heliolisk,NATIONAL_DEX_HELIOLISK,ELECTRIC/NORMAL
Forest,SPECIES_HELIOPTILE,Helioptile,NATIONAL_DEX_HELIOPTILE,ELECTRIC/NORMAL
Forest,SPECIES_HERACROSS,Heracross,NATIONAL_DEX_HERACROSS,BUG/FIGHTING
Forest,SPECIES_HERDIER,Herdier,NATIONAL_DEX_HERDIER,NORMAL
Forest,SPECIES_HONCHKROW,Honchkrow,NATIONAL_DEX_HONCHKROW,DARK/FLYING
Forest,SPECIES_HONEDGE,Honedge,NATIONAL_DEX_HONEDGE,STEEL/GHOST
Forest,SPECIES_HOOTHOOT,Hoothoot,NATIONAL_DEX_HOOTHOOT,NORMAL/FLYING
Forest,SPECIES_HOPPIP,Hoppip,NATIONAL_DEX_HOPPIP,GRASS/FLYING
Forest,SPECIES_HOUNDOOM,Houndoom,NATIONAL_DEX_HOUNDOOM,DARK/FIRE
Forest,SPECIES_HOUNDOUR,Houndour,NATIONAL_DEX_HOUNDOUR,DARK/FIRE
Forest,SPECIES_HOUNDSTONE,Houndstone,NATIONAL_DEX_HOUNDSTONE,GHOST
Forest,SPECIES_HYDRAPPLE,Hydrapple,NATIONAL_DEX_HYDRAPPLE,GRASS/DRAGON
Forest,SPECIES_HYDREIGON,Hydreigon,NATIONAL_DEX_HYDREIGON,DARK/DRAGON
Forest,SPECIES_HYPNO,Hypno,NATIONAL_DEX_HYPNO,PSYCHIC
Forest,SPECIES_IGGLYBUFF,Igglybuff,NATIONAL_DEX_IGGLYBUFF,NORMAL/FAIRY
Forest,SPECIES_ILLUMISE,Illumise,NATIONAL_DEX_ILLUMISE,BUG
Forest,SPECIES_IMPIDIMP,Impidimp,NATIONAL_DEX_IMPIDIMP,DARK/FAIRY
Forest,SPECIES_INCINEROAR,Incineroar,NATIONAL_DEX_INCINEROAR,FIRE/DARK
Forest,SPECIES_INDEEDEE_M,Indeedee,NATIONAL_DEX_INDEEDEE,PSYCHIC/NORMAL
Forest,SPECIES_INKAY,Inkay,NATIONAL_DEX_INKAY,DARK/PSYCHIC
Forest,SPECIES_IVYSAUR,Ivysaur,NATIONAL_DEX_IVYSAUR,GRASS/POISON
Forest,SPECIES_JELLICENT,Jellicent,NATIONAL_DEX_JELLICENT,WATER/GHOST
Forest,SPECIES_JIGGLYPUFF,Jigglypuff,NATIONAL_DEX_JIGGLYPUFF,NORMAL/FAIRY
Forest,SPECIES_JOLTIK,Joltik,NATIONAL_DEX_JOLTIK,BUG/ELECTRIC
Forest,SPECIES_JUMPLUFF,Jumpluff,NATIONAL_DEX_JUMPLUFF,GRASS/FLYING
Forest,SPECIES_JYNX,Jynx,NATIONAL_DEX_JYNX,ICE/PSYCHIC
Forest,SPECIES_KADABRA,Kadabra,NATIONAL_DEX_KADABRA,PSYCHIC
Forest,SPECIES_KAKUNA,Kakuna,NATIONAL_DEX_KAKUNA,BUG/POISON
Forest,SPECIES_KANGASKHAN,Kangaskhan,NATIONAL_DEX_KANGASKHAN,NORMAL
Forest,SPECIES_KARRABLAST,Karrablast,NATIONAL_DEX_KARRABLAST,BUG
Forest,SPECIES_KECLEON,Kecleon,NATIONAL_DEX_KECLEON,NORMAL
Forest,SPECIES_KILOWATTREL,Kilowattrel,NATIONAL_DEX_KILOWATTREL,ELECTRIC/FLYING
Forest,SPECIES_KINGAMBIT,Kingambit,NATIONAL_DEX_KINGAMBIT,DARK/STEEL
Forest,SPECIES_KIRLIA,Kirlia,NATIONAL_DEX_KIRLIA,PSYCHIC
Forest,SPECIES_KLEAVOR,Kleavor,NATIONAL_DEX_KLEAVOR,BUG/ROCK
Forest,SPECIES_KLEFKI,Klefki,NATIONAL_DEX_KLEFKI,STEEL/FAIRY
Forest,SPECIES_KOFFING,Koffing,NATIONAL_DEX_KOFFING,POISON
Forest,SPECIES_KOMALA,Komala,NATIONAL_DEX_KOMALA,NORMAL
Forest,SPECIES_KRICKETOT,Kricketot,NATIONAL_DEX_KRICKETOT,BUG
Forest,SPECIES_KRICKETUNE,Kricketune,NATIONAL_DEX_KRICKETUNE,BUG
Forest,SPECIES_KROKOROK,Krokorok,NATIONAL_DEX_KROKOROK,GROUND/DARK
Forest,SPECIES_KROOKODILE,Krookodile,NATIONAL_DEX_KROOKODILE,GROUND/DARK
Forest,SPECIES_LAMPENT,Lampent,NATIONAL_DEX_LAMPENT,GHOST/FIRE
Forest,SPECIES_LANDORUS_INCARNATE,Landorus,NATIONAL_DEX_LANDORUS,GROUND/FLYING
Forest,SPECIES_LARVESTA,Larvesta,NATIONAL_DEX_LARVESTA,BUG/FIRE
Forest,SPECIES_LEAFEON,Leafeon,NATIONAL_DEX_LEAFEON,GRASS
Forest,SPECIES_LEAVANNY,Leavanny,NATIONAL_DEX_LEAVANNY,BUG/GRASS
Forest,SPECIES_LECHONK,Lechonk,NATIONAL_DEX_LECHONK,NORMAL
Forest,SPECIES_LEDIAN,Ledian,NATIONAL_DEX_LEDIAN,BUG/FLYING
Forest,SPECIES_LEDYBA,Ledyba,NATIONAL_DEX_LEDYBA,BUG/FLYING
Forest,SPECIES_LICKILICKY,Lickilicky,NATIONAL_DEX_LICKILICKY,NORMAL
Forest,SPECIES_LICKITUNG,Lickitung,NATIONAL_DEX_LICKITUNG,NORMAL
Forest,SPECIES_LIEPARD,Liepard,NATIONAL_DEX_LIEPARD,DARK
Forest,SPECIES_LILEEP,Lileep,NATIONAL_DEX_LILEEP,ROCK/GRASS
Forest,SPECIES_LILLIGANT,Lilligant,NATIONAL_DEX_LILLIGANT,GRASS
Forest,SPECIES_LILLIPUP,Lillipup,NATIONAL_DEX_LILLIPUP,NORMAL
Forest,SPECIES_LINOONE,Linoone,NATIONAL_DEX_LINOONE,NORMAL
Forest,SPECIES_LITLEO,Litleo,NATIONAL_DEX_LITLEO,FIRE/NORMAL
Forest,SPECIES_LITWICK,Litwick,NATIONAL_DEX_LITWICK,GHOST/FIRE
Forest,SPECIES_LOKIX,Lokix,NATIONAL_DEX_LOKIX,BUG/DARK
Forest,SPECIES_LOMBRE,Lombre,NATIONAL_DEX_LOMBRE,WATER/GRASS
Forest,SPECIES_LOPUNNY,Lopunny,NATIONAL_DEX_LOPUNNY,NORMAL
Forest,SPECIES_LOTAD,Lotad,NATIONAL_DEX_LOTAD,WATER/GRASS
Forest,SPECIES_LOUDRED,Loudred,NATIONAL_DEX_LOUDRED,NORMAL
Forest,SPECIES_LUDICOLO,Ludicolo,NATIONAL_DEX_LUDICOLO,WATER/GRASS
Forest,SPECIES_LUNATONE,Lunatone,NATIONAL_DEX_LUNATONE,ROCK/PSYCHIC
Forest,SPECIES_LURANTIS,Lurantis,NATIONAL_DEX_LURANTIS,GRASS
Forest,SPECIES_MABOSSTIFF,Mabosstiff,NATIONAL_DEX_MABOSSTIFF,DARK
Forest,SPECIES_MALAMAR,Malamar,NATIONAL_DEX_MALAMAR,DARK/PSYCHIC
Forest,SPECIES_MANDIBUZZ,Mandibuzz,NATIONAL_DEX_MANDIBUZZ,DARK/FLYING
Forest,SPECIES_MANTINE,Mantine,NATIONAL_DEX_MANTINE,WATER/FLYING
Forest,SPECIES_MANTYKE,Mantyke,NATIONAL_DEX_MANTYKE,WATER/FLYING
Forest,SPECIES_MARACTUS,Maractus,NATIONAL_DEX_MARACTUS,GRASS
Forest,SPECIES_MAREANIE,Mareanie,NATIONAL_DEX_MAREANIE,POISON/WATER
Forest,SPECIES_MARILL,Marill,NATIONAL_DEX_MARILL,WATER/FAIRY
Forest,SPECIES_MASCHIFF,Maschiff,NATIONAL_DEX_MASCHIFF,DARK
Forest,SPECIES_MASQUERAIN,Masquerain,NATIONAL_DEX_MASQUERAIN,BUG/FLYING
Forest,SPECIES_MAUSHOLD_THREE,Maushold,NATIONAL_DEX_MAUSHOLD,NORMAL
Forest,SPECIES_MAWILE,Mawile,NATIONAL_DEX_MAWILE,STEEL/FAIRY
Forest,SPECIES_MEDICHAM,Medicham,NATIONAL_DEX_MEDICHAM,FIGHTING/PSYCHIC
Forest,SPECIES_MEDITITE,Meditite,NATIONAL_DEX_MEDITITE,FIGHTING/PSYCHIC
Forest,SPECIES_MEGANIUM,Meganium,NATIONAL_DEX_MEGANIUM,GRASS
Forest,SPECIES_MEOWSCARADA,Meowscarada,NATIONAL_DEX_MEOWSCARADA,GRASS/DARK
Forest,SPECIES_MEOWSTIC_M,Meowstic,NATIONAL_DEX_MEOWSTIC,PSYCHIC
Forest,SPECIES_MEOWTH,Meowth,NATIONAL_DEX_MEOWTH,NORMAL
Forest,SPECIES_METAGROSS,Metagross,NATIONAL_DEX_METAGROSS,STEEL/PSYCHIC
Forest,SPECIES_METANG,Metang,NATIONAL_DEX_METANG,STEEL/PSYCHIC
Forest,SPECIES_METAPOD,Metapod,NATIONAL_DEX_METAPOD,BUG
Forest,SPECIES_MIGHTYENA,Mightyena,NATIONAL_DEX_MIGHTYENA,DARK
Forest,SPECIES_MILCERY,Milcery,NATIONAL_DEX_MILCERY,FAIRY
Forest,SPECIES_MILTANK,Miltank,NATIONAL_DEX_MILTANK,NORMAL
Forest,SPECIES_MIME_JR,Mime Jr.,NATIONAL_DEX_MIME_JR,PSYCHIC/FAIRY
Forest,SPECIES_MIMIKYU_DISGUISED,Mimikyu,NATIONAL_DEX_MIMIKYU,GHOST/FAIRY
Forest,SPECIES_MINCCINO,Minccino,NATIONAL_DEX_MINCCINO,NORMAL
Forest,SPECIES_MINIOR,Minior,NATIONAL_DEX_MINIOR,ROCK/FLYING
Forest,SPECIES_MISDREAVUS,Misdreavus,NATIONAL_DEX_MISDREAVUS,GHOST
Forest,SPECIES_MISMAGIUS,Mismagius,NATIONAL_DEX_MISMAGIUS,GHOST
Forest,SPECIES_MORELULL,Morelull,NATIONAL_DEX_MORELULL,GRASS/FAIRY
Forest,SPECIES_MORGREM,Morgrem,NATIONAL_DEX_MORGREM,DARK/FAIRY
Forest,SPECIES_MORPEKO_FULL_BELLY,Morpeko,NATIONAL_DEX_MORPEKO,ELECTRIC/DARK
Forest,SPECIES_MOTHIM,Mothim,NATIONAL_DEX_MOTHIM,BUG/FLYING
Forest,SPECIES_MR_MIME,Mr. Mime,NATIONAL_DEX_MR_MIME,PSYCHIC/FAIRY
Forest,SPECIES_MR_RIME,Mr. Rime,NATIONAL_DEX_MR_RIME,ICE/PSYCHIC
Forest,SPECIES_MUK,Muk,NATIONAL_DEX_MUK,POISON
Forest,SPECIES_MUNCHLAX,Munchlax,NATIONAL_DEX_MUNCHLAX,NORMAL
Forest,SPECIES_MUNKIDORI,Munkidori,NATIONAL_DEX_MUNKIDORI,POISON/PSYCHIC
Forest,SPECIES_MUNNA,Munna,NATIONAL_DEX_MUNNA,PSYCHIC
Forest,SPECIES_MURKROW,Murkrow,NATIONAL_DEX_MURKROW,DARK/FLYING
Forest,SPECIES_MUSHARNA,Musharna,NATIONAL_DEX_MUSHARNA,PSYCHIC
Forest,SPECIES_NATU,Natu,NATIONAL_DEX_NATU,PSYCHIC/FLYING
Forest,SPECIES_NICKIT,Nickit,NATIONAL_DEX_NICKIT,DARK
Forest,SPECIES_NIDOKING,Nidoking,NATIONAL_DEX_NIDOKING,POISON/GROUND
